Transaction_ID,User_ID,Amount,Transaction_Type,Location,Time_of_Day,Is_Fraud
5231,3101,114.05,in-person,Dubai,night,0
5232,2673,133.92,online,Singapore,afternoon,0
5233,3612,524.62,online,Dubai,morning,1
5234,2067,147.21,ATM,Singapore,morning,0
5235,4886,133.73,in-person,Mumbai,morning,0
5236,3100,172.71,online,New York,night,0
5237,4657,233.74,online,Dubai,afternoon,0
5238,1557,22.61,online,Dubai,afternoon,0
5239,4596,344.2,in-person,London,afternoon,1
5240,4748,114.36,ATM,New York,morning,0
5241,4173,15.02,transfer,Mumbai,morning,0
5242,2815,308.53,in-person,Singapore,afternoon,0
5243,4841,94.63,transfer,Mumbai,night,0
5244,3005,21.15,in-person,London,night,0
5245,4920,200.9,online,Mumbai,night,0
5246,3915,424.27,ATM,Singapore,night,0
5247,1397,437.41,online,New York,morning,0
5248,4209,632.42,online,Sydney,morning,0
5249,1674,404.54,ATM,London,morning,0
5250,4992,0.43,online,Dubai,afternoon,0
5251,1386,95.68,transfer,Dubai,afternoon,0
5252,3158,341.35,ATM,New York,afternoon,0
5253,3661,91.22,in-person,Sydney,afternoon,0
5254,3064,184.03,online,Mumbai,afternoon,0
5255,4851,186.44,online,Dubai,afternoon,0
5256,4253,90.83,online,London,morning,0
5257,1883,469.67,in-person,Sydney,night,0
5258,4607,139.92,transfer,Singapore,night,0
5259,1540,125.02,in-person,Mumbai,afternoon,0
5260,1170,1199.4,in-person,Sydney,night,0
5261,3456,136.05,in-person,Singapore,afternoon,0
5262,1739,39.3,in-person,Sydney,morning,0
5263,2401,143.93,transfer,Sydney,morning,0
5264,4259,336.42,online,Mumbai,morning,0
5265,3905,299.99,transfer,London,afternoon,0
5266,3277,310.78,in-person,Singapore,morning,0
5267,4904,246.22,online,London,night,0
5268,4923,58.66,online,Singapore,night,0
5269,1118,396.22,online,Mumbai,morning,0
5270,4227,447.82,in-person,London,morning,0
5271,3831,43.17,online,Mumbai,afternoon,0
5272,4758,27.96,ATM,Sydney,night,0
5273,3512,742.68,in-person,Sydney,afternoon,0
5274,3151,405.48,ATM,Mumbai,afternoon,0
5275,4675,447.43,online,Singapore,night,0
5276,3745,434.97,online,Sydney,afternoon,0
5277,2995,156.04,online,Singapore,morning,0
5278,4866,207.92,online,London,night,0
5279,4573,157.65,transfer,Dubai,morning,0
5280,4764,10.51,online,Sydney,morning,0
5281,2705,273.69,in-person,Sydney,afternoon,0
5282,2722,140.77,online,New York,morning,0
5283,3222,208.66,in-person,Singapore,night,0
5284,4805,139.69,transfer,Mumbai,afternoon,0
5285,3792,135.38,in-person,New York,night,0
5286,2697,37.7,transfer,London,morning,0
5287,2444,65.34,online,New York,morning,0
5288,4205,34.6,ATM,New York,afternoon,0
5289,4462,43.55,transfer,Dubai,night,0
5290,2759,722.22,in-person,Dubai,morning,0
5291,2524,33.24,in-person,New York,afternoon,0
5292,1664,62.74,ATM,Dubai,morning,0
5293,1032,178.61,in-person,Dubai,night,0
5294,3102,188.41,transfer,New York,night,0
5295,3566,33.44,in-person,Singapore,afternoon,0
5296,3803,315.7,online,Dubai,afternoon,0
5297,4896,307.61,transfer,New York,morning,0
5298,4709,54.18,in-person,Singapore,morning,0
5299,3059,68.12,in-person,Sydney,morning,0
5300,2551,556.09,in-person,Dubai,morning,0
5301,1719,349.36,online,New York,night,0
5302,3602,239.33,transfer,Dubai,afternoon,0
5303,3420,17.16,ATM,Singapore,morning,0
5304,1483,108.35,transfer,New York,night,0
5305,1972,163.88,online,Singapore,night,0
5306,4718,41.51,in-person,Sydney,afternoon,1
5307,4299,118.92,transfer,Mumbai,afternoon,0
5308,3670,183.77,in-person,London,morning,0
5309,1306,79.31,in-person,Mumbai,afternoon,0
5310,1456,303.69,ATM,Dubai,afternoon,0
5311,3207,367.08,in-person,Singapore,night,0
5312,1330,78.2,in-person,New York,afternoon,1
5313,3823,364.84,online,Singapore,night,0
5314,1224,21.87,online,Dubai,morning,0
5315,4030,363.7,online,New York,afternoon,0
5316,3776,33.15,ATM,Mumbai,morning,0
5317,4575,17.31,in-person,Singapore,night,0
5318,2479,205.32,in-person,London,morning,0
5319,4116,127.71,transfer,Sydney,afternoon,1
5320,4285,476.96,in-person,Sydney,morning,0
5321,2082,90.26,in-person,Dubai,afternoon,0
5322,1643,67.7,online,Dubai,afternoon,0
5323,1615,138.92,transfer,Singapore,afternoon,0
5324,1194,121.74,online,Mumbai,morning,0
5325,4996,84.45,online,Mumbai,afternoon,0
5326,1488,236.67,online,London,afternoon,0
5327,3204,285.06,online,London,night,0
5328,3657,383.44,online,Singapore,morning,0
5329,2249,721.32,in-person,New York,night,0
5330,3459,62.03,online,Mumbai,afternoon,0
5331,4276,251.82,in-person,New York,morning,0
5332,2102,100.26,online,New York,afternoon,0
5333,2147,226.07,online,Singapore,afternoon,0
5334,3518,129.25,in-person,London,morning,0
5335,2241,1015.78,ATM,New York,afternoon,0
5336,1515,261.06,transfer,Singapore,afternoon,0
5337,2625,609.37,ATM,London,afternoon,0
5338,2127,360.33,in-person,New York,afternoon,0
5339,1392,466.4,in-person,New York,afternoon,0
5340,1630,336.85,in-person,London,afternoon,0
5341,4716,122.93,in-person,Sydney,morning,0
5342,2847,58.01,online,London,afternoon,0
5343,3655,92.51,in-person,Dubai,morning,0
5344,1979,4.09,online,Dubai,morning,0
5345,1433,148.46,in-person,Singapore,afternoon,0
5346,4402,140.66,in-person,Singapore,morning,0
5347,4214,148.99,online,Mumbai,afternoon,0
5348,4871,730.17,online,Dubai,afternoon,0
5349,3587,484.85,online,London,night,0
5350,1277,35.28,ATM,Dubai,morning,0
5351,1232,92.05,online,Sydney,afternoon,0
5352,2552,110.31,online,Singapore,afternoon,0
5353,2594,89.42,transfer,Sydney,night,0
5354,2113,320.39,in-person,Singapore,night,0
5355,4563,148.48,online,Sydney,afternoon,0
5356,4270,169.77,online,Singapore,afternoon,0
5357,3409,383.48,online,London,afternoon,0
5358,4512,327.91,online,Sydney,afternoon,0
5359,1025,28.36,online,New York,afternoon,0
5360,4096,250.29,in-person,Singapore,afternoon,0
5361,2417,114.34,transfer,Dubai,morning,1
5362,3554,69.81,in-person,New York,night,0
5363,4372,10.26,in-person,Dubai,night,0
5364,4410,133.59,online,Singapore,morning,0
5365,3314,87.84,online,London,night,0
5366,1460,57.94,transfer,New York,afternoon,0
5367,4764,237.27,online,New York,afternoon,0
5368,3503,293.49,transfer,Singapore,afternoon,0
5369,4431,56.15,in-person,Sydney,night,0
5370,2091,10.14,transfer,Singapore,afternoon,0
5371,2006,377.77,online,Singapore,night,0
5372,3910,2.0,online,Mumbai,afternoon,0
5373,4483,553.28,transfer,London,night,0
5374,2994,197.57,transfer,Sydney,night,0
5375,1490,77.68,online,London,night,0
5376,4904,56.6,ATM,Singapore,night,0
5377,2072,1.81,online,Mumbai,morning,0
5378,4758,53.7,online,Singapore,afternoon,0
5379,3611,29.64,in-person,Singapore,afternoon,0
5380,4173,189.44,transfer,London,afternoon,0
5381,1215,36.44,ATM,Mumbai,night,0
5382,4509,150.42,in-person,London,morning,0
5383,2723,178.38,online,Singapore,night,0
5384,2592,70.78,in-person,Dubai,night,0
5385,3606,7.14,online,New York,morning,1
5386,1158,7.59,in-person,Sydney,afternoon,0
5387,3536,5.34,in-person,Singapore,morning,0
5388,1685,268.74,online,Sydney,night,0
5389,4313,76.55,in-person,Mumbai,morning,1
5390,3841,318.22,in-person,Dubai,morning,0
5391,2776,113.03,transfer,Sydney,morning,0
5392,4953,120.66,in-person,Sydney,morning,0
5393,3052,143.85,online,Mumbai,afternoon,0
5394,4667,249.68,online,Singapore,night,0
5395,2843,63.9,online,Singapore,afternoon,0
5396,3408,25.93,online,New York,morning,0
5397,3506,162.41,in-person,Mumbai,afternoon,0
5398,3295,79.2,ATM,Dubai,afternoon,0
5399,2589,116.86,in-person,New York,afternoon,0
5400,2696,208.23,in-person,Mumbai,afternoon,0
5401,3993,136.29,in-person,Singapore,afternoon,0
5402,3469,193.66,online,New York,afternoon,0
5403,2946,157.14,ATM,Singapore,afternoon,0
5404,4809,269.26,ATM,London,afternoon,0
5405,3062,244.79,in-person,London,morning,0
5406,3783,152.8,online,New York,night,0
5407,4644,227.2,transfer,New York,morning,0
5408,2145,413.6,online,Mumbai,afternoon,0
5409,3324,113.22,transfer,Dubai,night,0
5410,2581,106.47,transfer,Dubai,morning,0
5411,3500,288.99,online,London,morning,0
5412,4461,174.72,ATM,London,afternoon,0
5413,4365,14.73,ATM,London,morning,1
5414,4645,445.33,ATM,Singapore,afternoon,0
5415,3645,6.25,in-person,Dubai,night,0
5416,3493,275.98,online,New York,afternoon,0
5417,3257,284.42,in-person,London,afternoon,0
5418,4661,611.99,in-person,Sydney,afternoon,0
5419,3761,11.13,online,Mumbai,night,0
5420,3349,181.69,in-person,New York,afternoon,0
5421,2932,111.67,in-person,New York,night,1
5422,4294,80.28,online,New York,afternoon,0
5423,2757,18.93,online,Dubai,morning,0
5424,3050,165.41,online,London,afternoon,0
5425,1989,130.42,transfer,Mumbai,night,0
5426,2541,22.09,in-person,Singapore,morning,0
5427,2116,189.6,online,Mumbai,night,0
5428,3567,267.85,ATM,Mumbai,afternoon,0
5429,4499,291.58,online,Sydney,night,0
5430,1492,471.56,in-person,Mumbai,night,0
5431,4306,105.35,transfer,Singapore,afternoon,0
5432,1619,611.83,transfer,Mumbai,night,0
5433,4232,401.13,online,Sydney,night,0
5434,4792,70.34,ATM,Mumbai,afternoon,0
5435,4823,34.7,ATM,London,night,0
5436,3378,114.32,in-person,Sydney,morning,0
5437,3380,102.8,in-person,London,night,0
5438,3097,171.47,online,London,afternoon,0
5439,2546,175.12,in-person,New York,afternoon,0
5440,1862,277.25,in-person,Sydney,night,0
5441,2691,142.63,transfer,Mumbai,afternoon,0
5442,4563,22.15,in-person,Dubai,afternoon,0
5443,2605,390.8,in-person,Dubai,morning,0
5444,4752,74.14,online,Dubai,night,0
5445,3319,710.15,online,Singapore,afternoon,1
5446,1579,25.08,online,London,morning,0
5447,2890,635.22,online,London,afternoon,0
5448,2275,19.08,in-person,London,afternoon,0
5449,3607,52.54,transfer,Sydney,afternoon,0
5450,3743,9.54,in-person,Singapore,morning,0
5451,2855,244.23,in-person,Mumbai,afternoon,0
5452,4770,379.82,in-person,New York,night,0
5453,4161,113.86,online,Sydney,night,0
5454,3493,527.67,online,London,night,0
5455,4064,178.47,online,Mumbai,night,0
5456,2355,198.85,transfer,Dubai,morning,0
5457,2162,373.41,online,New York,afternoon,0
5458,1356,70.42,online,Dubai,night,0
5459,2624,87.47,in-person,Mumbai,morning,0
5460,3321,472.79,ATM,Mumbai,morning,0
5461,4090,462.45,in-person,Dubai,afternoon,0
5462,3006,750.0,transfer,Sydney,afternoon,0
5463,3358,464.23,in-person,New York,morning,0
5464,1869,27.25,in-person,Dubai,afternoon,0
5465,1885,347.14,transfer,Dubai,night,0
5466,3001,105.47,transfer,Sydney,morning,0
5467,3201,937.74,online,Dubai,afternoon,0
5468,2413,127.84,online,New York,afternoon,0
5469,2283,161.41,online,Singapore,night,0
5470,1619,150.91,in-person,New York,afternoon,0
5471,1882,77.64,transfer,Sydney,morning,0
5472,1796,15.6,online,Dubai,morning,0
5473,4642,452.0,online,London,afternoon,0
5474,3172,324.58,transfer,London,morning,0
5475,4425,30.05,in-person,Mumbai,afternoon,0
5476,2296,299.91,in-person,Singapore,afternoon,0
5477,1618,196.62,transfer,Sydney,morning,0
5478,2834,105.24,in-person,Mumbai,afternoon,0
5479,1244,58.61,in-person,Mumbai,afternoon,0
5480,3895,392.84,online,London,morning,0
5481,3497,240.92,online,New York,night,0
5482,1929,158.7,in-person,Mumbai,night,0
5483,2270,188.1,in-person,Mumbai,morning,0
5484,1519,19.1,ATM,Singapore,morning,0
5485,4212,128.46,ATM,London,night,0
5486,3409,43.06,transfer,New York,night,0
5487,1007,46.74,online,Singapore,night,0
5488,3525,216.53,ATM,New York,afternoon,0
5489,4423,484.4,in-person,New York,afternoon,0
5490,3019,103.42,online,Mumbai,night,0
5491,1494,46.58,transfer,Singapore,afternoon,0
5492,2629,209.25,online,Mumbai,afternoon,0
5493,3880,409.88,online,Dubai,night,0
5494,4498,275.92,transfer,New York,night,0
5495,2062,406.14,in-person,Singapore,night,0
5496,3640,153.81,online,London,afternoon,0
5497,1186,278.77,in-person,Mumbai,morning,0
5498,4667,30.18,ATM,Dubai,morning,0
5499,4671,85.63,in-person,Sydney,night,0
5500,3801,98.71,online,Dubai,morning,0
5501,2877,143.2,online,Dubai,morning,0
5502,3140,529.23,online,Mumbai,night,0
5503,1085,414.77,ATM,London,afternoon,0
5504,4115,28.9,in-person,Singapore,night,0
5505,1136,37.94,in-person,New York,afternoon,0
5506,3468,88.52,in-person,London,afternoon,1
5507,3121,68.71,transfer,Mumbai,morning,0
5508,4619,190.78,in-person,Sydney,afternoon,0
5509,2636,466.15,in-person,Singapore,morning,0
5510,4583,655.57,online,New York,afternoon,0
5511,4227,212.03,online,Sydney,afternoon,0
5512,4326,364.23,ATM,Singapore,morning,0
5513,3218,148.97,ATM,New York,afternoon,0
5514,2751,46.72,ATM,New York,night,0
5515,3217,148.76,ATM,Dubai,night,0
5516,2787,161.97,transfer,Sydney,afternoon,0
5517,1871,271.31,in-person,Sydney,morning,0
5518,3369,49.66,transfer,Mumbai,night,0
5519,4638,91.87,in-person,London,afternoon,0
5520,3503,90.52,online,Dubai,night,0
5521,1943,640.99,online,Dubai,afternoon,0
5522,2626,117.38,ATM,Singapore,afternoon,0
5523,3837,281.38,online,Sydney,night,0
5524,3660,277.91,transfer,New York,afternoon,0
5525,4226,61.73,online,New York,morning,0
5526,3936,169.67,online,Singapore,afternoon,0
5527,1348,449.44,online,Sydney,morning,0
5528,4522,128.95,online,Mumbai,night,1
5529,4947,580.51,online,New York,afternoon,0
5530,2676,48.28,online,Dubai,morning,0
5531,2196,15.41,transfer,Dubai,night,0
5532,1009,444.12,online,Sydney,afternoon,0
5533,3787,376.36,online,New York,morning,0
5534,4336,980.98,online,New York,morning,0
5535,2461,227.51,in-person,Mumbai,night,0
5536,4831,551.94,in-person,Sydney,afternoon,0
5537,4318,350.83,in-person,New York,night,1
5538,1666,372.13,online,Mumbai,morning,0
5539,3593,168.4,online,Dubai,morning,0
5540,2522,96.37,transfer,Mumbai,night,0
5541,3176,545.32,transfer,New York,afternoon,0
5542,4743,113.17,online,London,afternoon,0
5543,1600,154.79,in-person,Sydney,night,0
5544,3652,118.16,online,New York,morning,0
5545,1326,166.4,online,London,night,0
5546,4824,127.17,transfer,Dubai,afternoon,0
5547,4906,9.83,in-person,Sydney,morning,1
5548,1979,427.5,online,Singapore,afternoon,0
5549,3451,117.54,online,Sydney,night,0
5550,1628,177.8,ATM,Dubai,afternoon,0
5551,2629,29.98,transfer,Dubai,afternoon,0
5552,4746,0.68,transfer,Dubai,afternoon,0
5553,4682,56.28,in-person,Mumbai,night,0
5554,4696,243.88,in-person,Dubai,night,0
5555,4430,20.89,online,Singapore,night,0
5556,4674,479.13,online,New York,night,0
5557,4929,48.42,in-person,London,morning,0
5558,3765,45.78,in-person,Sydney,night,0
5559,4088,40.06,online,Sydney,morning,0
5560,1273,2.82,transfer,Dubai,night,0
5561,1684,295.51,online,London,morning,0
5562,1115,415.94,online,Dubai,afternoon,0
5563,1860,190.47,online,Mumbai,afternoon,0
5564,3003,41.7,in-person,London,night,0
5565,1692,67.17,online,Dubai,night,0
5566,4162,129.22,online,Dubai,morning,0
5567,2105,617.33,in-person,Singapore,morning,0
5568,3371,56.83,in-person,Singapore,night,0
5569,4008,263.09,in-person,Singapore,morning,0
5570,3161,115.77,online,Mumbai,afternoon,0
5571,2792,70.72,in-person,London,night,0
5572,4129,121.73,in-person,Mumbai,night,0
5573,1153,14.77,online,New York,afternoon,0
5574,2900,320.58,transfer,Dubai,afternoon,0
5575,2427,55.76,in-person,Dubai,afternoon,0
5576,4699,258.5,online,Dubai,afternoon,0
5577,4926,14.16,ATM,Singapore,morning,0
5578,2289,620.66,transfer,Dubai,night,0
5579,1314,42.89,ATM,Singapore,morning,0
5580,4786,428.68,in-person,New York,afternoon,0
5581,2064,331.59,online,Mumbai,afternoon,0
5582,1104,687.53,online,Mumbai,afternoon,0
5583,2924,129.98,in-person,Mumbai,morning,0
5584,2913,259.95,ATM,Singapore,night,0
5585,2216,92.63,in-person,Sydney,afternoon,0
5586,2424,40.76,transfer,Sydney,night,0
5587,4349,117.07,online,London,morning,0
5588,3401,36.24,in-person,Sydney,morning,0
5589,4063,803.97,ATM,London,morning,0
5590,2772,20.24,transfer,New York,morning,0
5591,2960,177.94,ATM,London,morning,0
5592,3780,196.95,transfer,New York,afternoon,0
5593,2603,154.47,in-person,Dubai,morning,0
5594,1708,217.05,in-person,Mumbai,morning,0
5595,4327,24.7,ATM,Sydney,morning,0
5596,1650,161.94,in-person,Singapore,afternoon,0
5597,3871,67.71,online,New York,afternoon,0
5598,1946,563.27,in-person,Sydney,afternoon,0
5599,1660,287.16,in-person,Singapore,afternoon,0
5600,3146,718.82,online,Singapore,afternoon,0
5601,3635,7.66,transfer,Mumbai,morning,0
5602,3329,67.13,online,Dubai,night,0
5603,4954,43.49,in-person,Dubai,afternoon,0
5604,3450,2.24,transfer,London,afternoon,0
5605,2132,55.5,in-person,Sydney,night,0
5606,1699,227.12,transfer,Dubai,morning,0
5607,3246,52.56,online,Mumbai,morning,0
5608,4374,142.26,ATM,Sydney,night,0
5609,3038,437.53,online,Singapore,afternoon,0
5610,3374,236.68,online,New York,afternoon,0
5611,3201,100.38,transfer,New York,night,0
5612,1551,93.19,transfer,Dubai,morning,0
5613,4716,121.66,online,London,morning,0
5614,1404,38.97,ATM,New York,morning,0
5615,1461,201.02,in-person,London,night,0
5616,3179,90.56,ATM,New York,afternoon,0
5617,3838,382.6,in-person,London,night,0
5618,1873,282.57,in-person,London,morning,0
5619,1083,188.59,in-person,Singapore,afternoon,0
5620,2422,90.57,online,Mumbai,afternoon,0
5621,3801,47.13,in-person,New York,morning,0
5622,3675,299.36,in-person,Sydney,night,0
5623,4180,133.27,online,Dubai,afternoon,0
5624,1220,50.91,online,Mumbai,afternoon,0
5625,4975,43.43,online,Singapore,morning,0
5626,3600,36.16,transfer,Singapore,night,0
5627,2391,300.26,in-person,Singapore,morning,0
5628,4218,52.01,transfer,Dubai,afternoon,0
5629,1111,149.58,ATM,New York,night,0
5630,1614,120.13,in-person,New York,morning,0
5631,2581,173.31,ATM,London,morning,0
5632,3971,419.37,online,London,night,0
5633,4565,404.61,online,Sydney,morning,0
5634,4576,119.96,in-person,London,night,0
5635,1474,3.1,in-person,Dubai,afternoon,0
5636,3883,111.18,transfer,Mumbai,afternoon,0
5637,2913,186.38,in-person,New York,morning,0
5638,1270,163.18,online,London,morning,0
5639,3468,210.73,transfer,Dubai,morning,0
5640,2920,33.47,in-person,Dubai,morning,0
5641,3754,207.99,online,Sydney,morning,0
5642,2390,40.34,in-person,London,afternoon,0
5643,4351,277.68,ATM,Sydney,afternoon,0
5644,4354,82.83,transfer,Singapore,morning,0
5645,1039,247.5,in-person,Singapore,morning,0
5646,2982,9.81,online,Singapore,afternoon,0
5647,3236,104.8,online,London,night,0
5648,4235,244.18,in-person,Dubai,afternoon,0
5649,1993,51.46,transfer,Dubai,night,0
5650,3012,317.23,online,New York,morning,0
5651,4607,199.27,online,Singapore,morning,0
5652,3583,177.13,ATM,London,morning,0
5653,4075,87.25,transfer,New York,morning,0
5654,4906,131.73,in-person,Dubai,night,0
5655,1289,181.94,online,New York,afternoon,0
5656,3480,127.91,online,Singapore,afternoon,0
5657,3518,239.67,online,Mumbai,morning,0
5658,4252,113.73,in-person,Singapore,night,0
5659,4319,45.2,online,Singapore,afternoon,0
5660,3675,48.14,transfer,London,afternoon,0
5661,1278,1.16,ATM,Mumbai,night,0
5662,3924,71.61,online,Sydney,night,0
5663,1580,276.39,in-person,Mumbai,morning,0
5664,1862,316.13,transfer,Mumbai,morning,0
5665,1253,45.25,ATM,Dubai,morning,0
5666,1180,639.05,transfer,New York,afternoon,0
5667,4901,139.59,online,Dubai,morning,0
5668,1680,497.73,online,Sydney,night,0
5669,1824,245.36,transfer,Mumbai,afternoon,0
5670,4580,256.34,in-person,London,night,0
5671,4832,17.78,online,Sydney,afternoon,0
5672,1699,49.69,in-person,Singapore,night,0
5673,3613,1.77,transfer,Singapore,afternoon,0
5674,2349,251.85,online,Dubai,night,0
5675,2380,84.45,transfer,Sydney,afternoon,0
5676,4896,308.97,online,Dubai,afternoon,0
5677,2673,82.78,transfer,London,afternoon,0
5678,3727,342.22,in-person,Singapore,night,0
5679,3438,28.01,online,Dubai,afternoon,0
5680,2638,38.08,transfer,New York,night,0
5681,2957,83.37,transfer,Dubai,afternoon,0
5682,4156,105.01,ATM,Dubai,night,0
5683,4388,85.76,online,Mumbai,night,0
5684,1211,288.49,in-person,New York,afternoon,0
5685,2538,20.4,in-person,New York,afternoon,0
5686,1383,86.53,in-person,London,afternoon,0
